date,open,high,low,close,volume,dividends,stock_splits,daily_return_pct,high_low_pct,open_close_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,atr_14,volume_sma_20,volume_ratio,week_52_high,week_52_low,distance_52w_high_pct,distance_52w_low_pct,symbol,exchange,company_name,sector,industry,pe_ratio,pb_ratio,market_cap,enterprise_value,roe,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,eps,debt_to_equity,current_ratio,free_cashflow,nifty_50,nifty_next_50,nifty_100,nifty_200,nifty_500,nifty_total_market,nifty_500_multicap_50_25_25,nifty_500_largemidsmall_equal_cap,nifty_midcap_150,nifty_midcap_50,nifty_midcap_select,nifty_midcap_100,nifty_smallcap_500,nifty_smallcap_250,nifty_smallcap_50,nifty_smallcap_100,nifty_microcap_250,nifty_largemidcap_250,nifty_midsmallcap_400,nifty_midsmallcap_400_50_50,nifty_india_fpi_150,india_vix,nifty_auto,nifty_bank,nifty_chemicals,nifty_financial_services,nifty_financial_services_25_50,nifty_financial_services_ex_bank,nifty_fmcg,nifty_healthcare,nifty_it,nifty_media,nifty_metal,nifty_pharma,nifty_private_bank,nifty_psu_bank,nifty_realty,nifty_consumer_durables,nifty_oil_gas,nifty_energy,nifty_500_healthcare,nifty_midsmall_financial_services,nifty_midsmall_healthcare,nifty_midsmall_it_telecom,nifty_capital_markets,nifty_commodities,nifty_conglomerate_50,nifty_core_housing,nifty_cpse,nifty_ev_new_age_auto,nifty_housing,nifty_india_consumption,nifty_india_defence,nifty_india_digital,nifty_india_infra_logistics,nifty_india_internet,nifty_india_manufacturing,nifty_india_new_age_consumption,nifty_india_railways_psu,nifty_india_tourism,nifty_infrastructure,nifty_ipo,nifty_midcap_liquid_15,nifty_midsmall_india_consumption,nifty_mnc,nifty_mobility,nifty_pse,nifty_reits_invits,nifty_rural,nifty_non_cyclical_consumer,nifty_services_sector,nifty_shariah_25,nifty100_liquid_15,nifty50_shariah,nifty500_shariah,nifty_multicap_mfg_infra,nifty_sme_emerge,nifty_transport_logistics,nifty_waves,nifty100_esg,nifty100_enhanced_esg,nifty_esg_sector_leaders
2019-12-31 18:30:00+00:00,233.41448041137525,236.4307351382875,230.00705982268417,235.2777709960937,3180,0.0,0.0,,2.7928165859584655,0.7982754889219101,,235.2777709960937,,235.2777709960937,,235.2777709960937,,235.2777709960937,,235.2777709960937,,235.2777709960937,,,,,,,,0.0,,,236.4307351382875,230.00705982268417,-0.48765408673260896,2.291543215009484,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-01 18:30:00+00:00,230.59387150517736,236.55430125572067,230.59387150517736,234.0321807861328,6644,0.0,0.0,-0.5294126192574189,2.5848170689174133,1.4910670689174206,,234.8625742594401,,235.05130004882807,,235.1591433570498,,235.22892432119326,,235.2531058434212,,235.26537706365627,,,,,,,,0.0,,,236.55430125572067,230.00705982268417,-1.066190915235733,1.7499988767960724,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-02 18:30:00+00:00,236.34833540288585,256.8958996843903,233.064442751136,241.2381591796875,57012,0.0,0.0,3.079054499833833,10.225265017667805,2.068905528133431,,236.98776923285592,,236.17618352716613,,235.73809724492006,,235.46458059015382,,235.37162175107002,,235.32480773147748,,,,,,,,0.0,,,256.8958996843903,230.00705982268417,-6.094974860999785,4.882936795792943,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-05 18:30:00+00:00,244.59418585484977,244.99565615732573,231.52033837860148,236.4925231933593,13708,0.0,0.0,-1.9671995518724672,5.820360264284115,-3.312287507233828,,236.8226872196904,,236.23369983011034,,235.8099473352476,,235.50489206478935,,235.39381781923416,,235.3364267907997,,,,,,,,0.0,,,256.8958996843903,230.00705982268417,-7.942274094719928,2.8196801331554164,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-06 18:30:00+00:00,235.74104057264373,235.74104057264373,228.8232299107709,230.7997436523437,58872,0.0,0.0,-2.4071710446258443,3.0232117012640805,-2.0960698689956656,235.5680755615234,234.8150393639082,,235.24570779778912,,235.33278507973296,,235.32037644077187,,235.30284605355317,,235.29128566504392,,,,,,,,0.0,,,256.8958996843903,228.8232299107709,-10.158261017052853,0.8637732027222669,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-07 18:30:00+00:00,221.5759668945729,231.118866141742,221.5656876062081,228.38055419921875,19740,0.0,0.0,-1.048176837132453,4.311668760062211,3.070995198627977,234.1886322021484,232.6702109756784,,233.9974980525945,,234.6706678530173,,235.04822654894625,,235.1657709673287,,235.22252216787155,,,,,,,,0.0,,,256.8958996843903,221.5656876062081,-11.099961315149102,3.0757770603554935,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-08 18:30:00+00:00,230.58353096615016,245.0059500985757,230.58353096615016,242.45294189453125,45632,0.0,0.0,6.161815196856479,6.254748147881719,5.147553634315508,235.87278442382808,235.9311212819627,,235.53485147840115,,235.41183680935197,,235.33860754289077,,235.31007138172876,,235.2944666427637,,,,,,,,0.0,,,256.8958996843903,221.5656876062081,-5.622105221454672,9.42711595553838,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-09 18:30:00+00:00,247.06483982396887,247.06483982396887,228.9467515702112,234.20718383789065,17744,0.0,0.0,-3.40097257315507,7.913669064748176,-5.20416259765621,234.4665893554687,235.35647546727202,,235.2934573619447,,235.29710795492707,,235.29423798583196,,235.288232024425,,235.28364790838685,,,,,,,,0.0,,,256.8958996843903,221.5656876062081,-8.831871537994147,5.705529754295927,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-12 18:30:00+00:00,234.0939438429886,238.41757868969287,230.1820837435895,231.5924072265625,23980,0.0,0.0,-1.1164374074614236,3.577817531305906,-1.068603730348504,233.48656616210937,234.1017860537022,,234.62053915551155,,234.94427931413045,,235.14906815213513,,235.21504737496238,,235.24691914538363,,,,,,,,0.0,,,256.8958996843903,221.5656876062081,-9.849706627826462,4.525393678363704,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-13 18:30:00+00:00,228.98794370576724,238.82937094073043,228.946776281114,236.5131378173828,146164,0.0,0.0,2.124737442711777,4.316546762589921,3.2862839806469903,234.62924499511718,234.9055699749291,235.09866027832032,234.9646480031245,,235.0936944096783,,235.20256108018407,,235.24075213619844,,235.2595183361498,,,,,,,,0.0,,,256.8958996843903,221.5656876062081,-7.934249589833377,6.746283854989787,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2020-01-14 18:30:00+00:00,232.3541726282911,244.80005254699444,232.3541726282911,241.5367431640625,16636,0.0,0.0,2.1240280320319993,5.356426259929336,3.951971437354482,237.26048278808594,237.1159610379736,235.72455749511718,236.1595743960223,,235.70731810057205,,235.4509603775911,,235.3654252258591,,235.32197828468625,,,,,,,,0.0,,,256.8958996843903,221.5656876062081,-5.978747243220822,9.01360484722222,360ONE,NSE,360 One Wam Limited,Financial Services,Asset Management,39.596493,4.8823013,457889677312,586568302592,,0.27832,0.59264,0.306,0.124,1.05,28.5,147.235,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
