date,open,high,low,close,volume,dividends,stock_splits,daily_return_pct,high_low_pct,open_close_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,atr_14,volume_sma_20,volume_ratio,week_52_high,week_52_low,distance_52w_high_pct,distance_52w_low_pct,symbol,exchange,company_name,sector,industry,pe_ratio,pb_ratio,market_cap,enterprise_value,roe,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,eps,debt_to_equity,current_ratio,free_cashflow,nifty_50,nifty_next_50,nifty_100,nifty_200,nifty_500,nifty_total_market,nifty_500_multicap_50_25_25,nifty_500_largemidsmall_equal_cap,nifty_midcap_150,nifty_midcap_50,nifty_midcap_select,nifty_midcap_100,nifty_smallcap_500,nifty_smallcap_250,nifty_smallcap_50,nifty_smallcap_100,nifty_microcap_250,nifty_largemidcap_250,nifty_midsmallcap_400,nifty_midsmallcap_400_50_50,nifty_india_fpi_150,india_vix,nifty_auto,nifty_bank,nifty_chemicals,nifty_financial_services,nifty_financial_services_25_50,nifty_financial_services_ex_bank,nifty_fmcg,nifty_healthcare,nifty_it,nifty_media,nifty_metal,nifty_pharma,nifty_private_bank,nifty_psu_bank,nifty_realty,nifty_consumer_durables,nifty_oil_gas,nifty_energy,nifty_500_healthcare,nifty_midsmall_financial_services,nifty_midsmall_healthcare,nifty_midsmall_it_telecom,nifty_capital_markets,nifty_commodities,nifty_conglomerate_50,nifty_core_housing,nifty_cpse,nifty_ev_new_age_auto,nifty_housing,nifty_india_consumption,nifty_india_defence,nifty_india_digital,nifty_india_infra_logistics,nifty_india_internet,nifty_india_manufacturing,nifty_india_new_age_consumption,nifty_india_railways_psu,nifty_india_tourism,nifty_infrastructure,nifty_ipo,nifty_midcap_liquid_15,nifty_midsmall_india_consumption,nifty_mnc,nifty_mobility,nifty_pse,nifty_reits_invits,nifty_rural,nifty_non_cyclical_consumer,nifty_services_sector,nifty_shariah_25,nifty100_liquid_15,nifty50_shariah,nifty500_shariah,nifty_multicap_mfg_infra,nifty_sme_emerge,nifty_transport_logistics,nifty_waves,nifty100_esg,nifty100_enhanced_esg,nifty_esg_sector_leaders
2021-07-28 18:30:00+00:00,21.45046806335449,21.45046806335449,21.45046806335449,21.45046806335449,1232,0.0,0.0,1.8390798768936012,0.0,0.0,20.908153533935547,21.187114429508533,21.498888778686524,21.485959505504493,22.47941255569458,21.50623751809712,19.31413703918457,19.58932440128481,15.966798667907716,17.0617795848884,13.082848620414733,14.702073421909445,53.10513422342899,0.3573509793220424,0.8214146916589496,-0.46406371233690724,22.47941255569458,24.881768774004204,20.077056337384956,0.48927334293055164,7066.5,0.1743437345220406,24.985193513083253,9.151554029167714,-14.147280659955024,134.3915360712272,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-07-29 18:30:00+00:00,21.83783531188965,21.83783531188965,21.83783531188965,21.83783531188965,584,0.0,0.0,1.8058685124775042,0.0,0.0,21.10183753967285,21.40402139030224,21.387520599365235,21.54993692484725,22.455202102661133,21.537818260363075,19.468115558624266,19.6775012997399,16.069935235977173,17.156354945819114,13.14289056301117,14.773076027779895,56.561415208159694,0.3525712980292539,0.7276460129330106,-0.37507471490375666,22.455202102661133,24.873123139098745,20.03728106622352,0.4819943361880236,6423.9,0.09091050607886175,24.985193513083253,9.151554029167714,-12.596893434287477,138.6243390170498,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-01 18:30:00+00:00,22.273624420166016,22.273624420166016,22.273624420166016,22.273624420166016,9988,0.0,0.0,1.995569167238398,0.0,0.0,21.460152435302735,21.6938890669235,21.363310241699217,21.68151646945066,22.430991649627686,21.607895037487165,19.625967769622804,19.779310049560536,16.177429695129394,17.25768701461806,13.20535355091095,14.847708350092196,60.12225544056707,0.3795724304625949,0.6580312964389274,-0.2784588659763325,22.430991649627686,24.84600189702793,20.015981402227442,0.4786939627657624,6815.85,1.4654078361466287,24.985193513083253,9.151554029167714,-10.852703988453605,143.38625275200044,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-02 18:30:00+00:00,22.709413528442383,22.709413528442383,22.709413528442383,22.709413528442383,695,0.0,0.0,1.9565253505927638,0.0,0.0,21.866888427734374,22.03239722076313,21.426257705688478,21.868406843812792,22.40678119659424,21.71280156043528,19.787693672180175,19.894216068340217,16.287345199584962,17.365641995089828,13.270721802711487,14.925934272264834,63.35708579431027,0.4311653556166064,0.6126581082744633,-0.18149275265785692,22.40678119659424,24.80033764452958,20.013224748658896,0.4756293303022342,6691.05,0.10387009512707272,24.985193513083253,9.151554029167714,-9.108514542619732,148.1481664869511,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-03 18:30:00+00:00,23.14520072937012,23.14520072937012,23.14520072937012,23.14520072937012,2026,0.0,0.0,1.918971621094201,0.0,0.0,22.28330841064453,22.403331723632128,21.576362609863285,22.100551186641397,22.38257074356079,21.849220528905263,19.95523006439209,20.02170566289041,16.39968173980713,17.480088702699337,13.338995304107666,15.00771801810668,66.30097237986465,0.5014372491233381,0.5904139364442383,-0.08897668732090025,22.38257074356079,24.735623320764226,20.029518166357356,0.47278346391834164,6718.95,0.30153521011467566,24.985193513083253,9.151554029167714,-7.364332730701636,152.9100593801013,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-04 18:30:00+00:00,23.58098793029785,23.58098793029785,23.58098793029785,23.58098793029785,2618,0.0,0.0,1.8828404472411409,0.0,0.0,22.709412384033204,22.795883792520705,21.808782958984374,22.369721503669844,22.35836019515991,22.01415075760932,20.136324291229247,20.161285359651487,16.514439315795897,17.600898588394358,13.409931950569153,15.09302418638719,68.9844344264127,0.5855428426955207,0.5894397176944949,-0.0038968749989741758,22.35836019515991,24.65084903433165,20.065871355988172,0.47014087370472657,6606.15,0.3962973895536735,24.985193513083253,9.151554029167714,-5.62015091878357,157.67195227325143,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-05 18:30:00+00:00,24.016775131225582,24.016775131225582,24.016775131225582,24.016775131225582,564,0.0,0.0,1.8480447138849998,0.0,0.0,23.145200347900392,23.202847572089,22.12351894378662,22.669185799589066,22.334149646759034,22.204876888429915,20.320323753356934,20.31248103696812,16.631133718490602,17.72794564864844,13.483773846626281,15.181817728126875,71.43412017622595,0.6795283369620222,0.6074574415480003,0.0720708954140219,22.334149646759034,24.544366681842906,20.123932611675162,0.4676870399349412,6225.85,0.09059003991422858,24.985193513083253,9.151554029167714,-3.875969106865503,162.43384516640157,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-08 18:30:00+00:00,24.45256423950196,24.45256423950196,24.45256423950196,24.45256423950196,5026,0.0,0.0,1.8145196675876107,0.0,0.0,23.580988311767577,23.619419794559988,22.520570373535158,22.993436425027774,22.35593910217285,22.418942350436776,20.515944271087648,20.474837240989057,16.749764966964722,17.861106412823755,13.559068374633789,15.274063962070906,73.67341740589049,0.7801835865551219,0.6420026705494246,0.13818091600569726,22.35593910217285,24.639456256446053,20.07242194789965,0.4654086162450438,5377.8,0.9345829149466324,24.985193513083253,9.151554029167714,-2.1317796610315893,167.19575890135232,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-09 18:30:00+00:00,24.93677520751953,24.93677520751953,24.93677520751953,24.93677520751953,1503,0.0,0.0,1.9802052793929548,0.0,0.0,24.026460647583008,24.058538265546503,22.94667453765869,23.346770749117184,22.423728466033936,22.65873595587323,20.722217407226562,20.649815200460843,16.870817279815675,18.001218666184066,13.636783957481384,15.370210342622634,75.93110204401427,0.8887800720148782,0.6913581508425153,0.1974219211723629,22.423728466033936,24.91933722477865,19.92811970728922,0.4667516413716529,5046.1,0.29785378807395807,24.985193513083253,9.151554029167714,-0.19378799503140914,172.48678342543096,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-10 18:30:00+00:00,25.42098426818848,25.42098426818848,25.42098426818848,25.42098426818848,2225,0.0,0.0,1.9417469044792135,0.0,0.0,24.48161735534668,24.51268693309383,23.382462882995604,23.723900479857416,22.537517642974855,22.92180722371278,20.933332633972167,20.836919869783497,16.99429063796997,18.148144717708906,13.716920585632325,15.470218043374533,77.96601060489422,1.002360604527997,0.7535586415796116,0.2488019629483853,22.537517642974855,25.342669188422068,19.732366097527642,0.46799859989288833,5058.45,0.4398580592869357,25.42098426818848,9.151554029167714,0.0,177.77778710770923,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-11 18:30:00+00:00,25.905193328857425,25.905193328857425,25.905193328857425,25.905193328857425,2176,0.0,0.0,1.9047612616435172,0.0,0.0,24.946458435058595,24.976855731681695,23.827935409545898,24.1204991796756,22.66341209411621,23.205939233726557,21.148321533203124,21.035675691707965,17.12018504142761,18.301749640701946,13.799720363616943,15.574048643230086,79.80475942722553,1.1185516521682466,0.8265572436973386,0.29199440847090796,22.66341209411621,25.81449095255941,19.51233323567301,0.469156489948321,3010.1,0.7228995714428093,25.905193328857425,9.151554029167714,0.0,183.06879078998745,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-12 18:30:00+00:00,26.389402389526367,26.389402389526367,26.389402389526367,26.389402389526367,1113,0.0,0.0,1.869158259203374,0.0,0.0,25.42098388671875,25.447704617629924,24.28309211730957,24.5330270360121,22.8353063583374,23.509126200945584,21.367184104919435,21.24562575828908,17.248500490188597,18.461901180282627,13.885183291435242,15.681664103392238,81.47004359257218,1.2354638606899648,0.9083385670958639,0.3271252935941009,22.8353063583374,26.38088208826705,19.289730628407753,0.4702316735712225,2732.6,0.4073043987411257,26.389402389526367,9.151554029167714,0.0,188.35979447226566,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-15 18:30:00+00:00,26.53466463004981,26.873611450195312,26.53466463004981,26.873611450195312,2354,0.0,0.0,1.834861788537978,1.2773736727829352,1.2773736727829352,25.905193328857422,25.923006895151723,24.7430908203125,24.958587838590866,23.05320053100586,23.829553367540797,21.589920349121094,21.466331079540304,17.37923698425293,18.628469700478917,13.972340950965881,15.793026763559434,82.98133909521673,1.3516087484376698,0.9969926033642251,0.35461614507344463,23.05320053100586,27.005712556527165,19.100688505484555,0.47123005836391696,2622.65,0.8975654395363468,26.873611450195312,9.151554029167714,0.0,193.65079815454388,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-16 18:30:00+00:00,27.40624046325684,27.40624046325684,27.40624046325684,27.40624046325684,6976,0.0,0.0,1.9819778002247546,0.0,0.0,26.39908638000488,26.417418084520094,25.212773513793945,25.40361558853013,23.319515609741213,24.170190233799467,21.817498664855957,21.699268702431148,17.512878713607787,18.802286943306203,14.062645964622497,15.908581128730553,84.48075518687605,1.469691430781232,1.0915323688476266,0.3781590619336055,23.319515609741213,27.671411761151802,18.967619458330624,0.47561569798517483,2926.5,2.383734836835811,27.40624046325684,9.151554029167714,0.0,199.4708917841497,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-17 18:30:00+00:00,27.938871383666992,27.938871383666992,27.89044935509809,27.938871383666992,57173,0.0,0.0,1.9434658362727397,0.17361508935333625,0.0,26.902663803100587,26.92456918423573,25.692140579223633,25.86457118764592,23.63425159454346,24.529112248072565,22.049919090270997,21.943959003656083,17.649425706863404,18.98320940747176,14.154887819290161,16.028285509376687,85.82564393196643,1.58794680882351,1.1908152568428034,0.3971315519807066,23.63425159454346,28.351145259982307,18.917357929104615,0.47968821387267324,5702.4,10.026129349046016,27.938871383666992,9.151554029167714,0.0,205.291006255556,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-19 18:30:00+00:00,28.47150039672852,28.47150039672852,27.938871019199546,28.47150039672852,8151,0.0,0.0,1.9064084792376423,1.9064098086245196,0.0,27.415925216674804,27.440212921733327,26.181191825866698,26.33855831657003,23.99498739242554,24.9045777860398,22.287181587219237,22.19994101907069,17.78887794494629,19.171096357754074,14.249792819023133,16.152098592832925,87.03555342842326,1.7049896979746677,1.2936501450691764,0.4113395529054913,23.99498739242554,29.022699572667747,18.96727521218333,0.483469725562409,6054.4,1.3462936046511629,28.47150039672852,9.151554029167714,0.0,211.1110998851618,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-22 18:30:00+00:00,29.004133224487305,29.004133224487305,29.004133224487305,29.004133224487305,4049,0.0,0.0,1.8707578467483499,0.0,0.0,27.938871383666992,27.96151968931799,26.679927635192872,26.823208299827716,24.40172328948975,25.295011637320513,22.529286193847657,22.46677208594977,17.93656177520752,19.365809959075523,14.347118878364563,16.279979534441427,88.12698924654892,1.8197491136496389,1.398869938785269,0.4208791748643699,24.40172328948975,29.662960938455612,19.140485640523885,0.48698137571929306,6161.8,0.6571131812132818,29.004133224487305,9.151554029167714,0.0,216.9312351983686,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-23 18:30:00+00:00,29.536762237548828,29.536762237548828,29.536762237548828,29.536762237548828,883,0.0,0.0,1.8363900377200038,0.0,0.0,28.471501541137695,28.48660053872827,27.18834743499756,27.316581743049735,24.85445890426636,25.69898788496131,22.77623291015625,22.744026601698753,18.09199294090271,19.567214954688858,14.446381769180299,16.411887820044488,89.11394215351963,1.931411379238643,1.505378226875944,0.426033152362699,24.85445890426636,30.245349426321656,19.46356838221106,0.49024192124373805,6055.1,0.1458274842694588,29.536762237548828,9.151554029167714,0.0,222.75132882797442,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-24 18:30:00+00:00,30.11781311035156,30.11781311035156,30.11781311035156,30.11781311035156,1639,0.0,0.0,1.967212479586089,0.0,0.0,29.01381607055664,29.0303380626027,27.706451225280762,27.82589653710461,25.32656288146973,26.119828382617523,23.028021697998046,23.033194700077296,18.255655660629273,19.776137690444553,14.548549914360047,16.548265186117195,90.08247203648419,2.0432373107443347,1.6129500436496222,0.43028726709471243,25.32656288146973,30.823689619075907,19.829436143863553,0.49672827492652327,5573.1,0.2940912598015467,30.11781311035156,9.151554029167714,0.0,229.1005332467082,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-25 18:30:00+00:00,30.698863983154297,30.698863983154297,30.698863983154297,30.698863983154297,46,0.0,0.0,1.9292598392644633,0.0,0.0,29.565814590454103,29.586513369453236,28.234239196777345,28.34825425456819,25.808351039886475,26.555927011240076,23.284652557373047,23.33380918176659,18.42754993438721,19.99242930020118,14.65362331390381,16.689067164197166,90.9496212326094,2.153917100942529,1.7211434551082037,0.4327736458343252,25.808351039886475,31.41431439310429,20.202387686668658,0.5027513176319671,5551.05,0.008286720530350114,30.698863983154297,9.151554029167714,0.0,235.44973766544211,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-26 18:30:00+00:00,31.27991485595703,31.27991485595703,30.11781383686293,31.27991485595703,61609,0.0,0.0,1.8927438915054884,3.8585171732210517,0.0,30.127497482299805,30.150980531621173,28.771711349487305,28.881283454820704,26.299823379516603,27.005830615498834,23.546125526428224,23.645421168989746,18.607675762176513,20.215943865661693,14.761601967811584,16.83424972829428,91.72848276458492,2.262437609031444,1.829402285892852,0.43303532313859217,26.299823379516603,32.0138428217632,20.585803937270004,0.5498477248792625,8569.9,7.188998704769017,31.27991485595703,9.151554029167714,0.0,241.79894208417602,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-29 18:30:00+00:00,31.812543759516505,31.8609676361084,31.812543759516505,31.8609676361084,4249,0.0,0.0,1.8575906706495005,0.15221629857061705,0.15221629857061705,30.698864364624022,30.720976233116914,29.318867874145507,29.42304421505483,26.800979995727538,27.46822461746165,23.81244064331055,23.96759946181793,18.79603316307068,20.446538395769547,14.872485885620117,16.983769309466563,92.43005490952604,2.3680298230843313,1.937127793331148,0.43090202975318337,26.800979995727538,32.61895077219933,20.983009219255745,0.5520766573986985,8753.15,0.485425246911112,31.8609676361084,9.151554029167714,0.0,248.1481673447104,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2021-08-30 18:30:00+00:00,32.49043655395508,32.49043655395508,32.49043655395508,32.49043655395508,563,0.0,0.0,1.975674201223243,0.0,0.0,31.289599227905274,31.31079634006297,29.880550384521484,29.98075191303669,27.311820602416994,27.946530516175308,24.08456619262695,24.301828367391934,18.993106298446655,20.685031428604905,14.98748556613922,17.138064505929137,93.11167756434651,2.473986715596908,2.0444995777843,0.42948713781260794,27.311820602416994,33.243055291601564,21.380585913232423,0.5576046760021257,8281.9,0.06797956990545648,32.49043655395508,9.151554029167714,0.0,255.02644086897135,21STCENMGM,NSE,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,,0.8242268,391229984,394410272,-0.28151,0.0,1.09396,,,,-19.14,,7.873,186043120,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
